date,Boone,Boyle,Breathitt,Bullitt,Clinton,Crittenden,Elliott,Graves,Hancock,Hardin,Hart,Henderson,Jackson,Jefferson,Johnson,Knott,Laurel,Livingston,Lyon,Martin,McCreary,Metcalfe,Nicholas,Owsley,Rockcastle,Taylor,Trigg,Washington,Webster,Adair,Ballard,Bath,Bracken,Clay,Cumberland,Estill,Garrard,Grayson,Hickman,Larue,Leslie,Letcher,Madison,Marion,McLean,Menifee,Ohio,Oldham,Perry,Powell,Robertson,Russell,Simpson,Spencer,Todd,Wayne,Wolfe,Woodford,Boyd,Butler,Calloway,Campbell,Carter,Clark,Floyd,Franklin,Fulton,Gallatin,Greenup,Harlan,Harrison,Jessamine,Kenton,Knox,Lee,Lincoln,Magoffin,McCracken,Meade,Mercer,Morgan,Pulaski,Scott,Shelby,Trimble,Union,Allen,Anderson,Bourbon,Caldwell,Carlisle,Christian,Daviess,Edmonson,Fayette,Fleming,Grant,Henry,Hopkins,Lewis,Logan,Marshall,Mason,Montgomery,Muhlenberg,Nelson,Owen,Pendleton,Pike,Warren,Whitley,Breckinridge,Bell,Carroll,Rowan,Casey,Unknown,Monroe,Lawrence,Green,Barren
03/09/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
03/19/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
03/20/2020,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,1,1,0,10,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
03/21/2020,0,0,0,0,0,0,0,0,0,0,0,3,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,1,4,0,13,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0
03/22/2020,0,0,1,0,0,0,0,0,0,1,0,5,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,10,1,7,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,2,0,0,2,6,0,14,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0
03/23/2020,0,0,2,0,0,0,0,0,0,2,0,5,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,11,1,7,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,2,0,0,2,10,0,14,0,0,0,0,0,1,0,0,2,0,1,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0
03/24/2020,0,0,2,0,0,0,0,0,0,2,0,5,0,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,11,2,8,0,0,0,0,2,0,0,0,4,1,0,0,0,1,2,2,0,0,3,12,0,20,0,0,0,0,0,1,0,0,2,2,1,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0
03/25/2020,0,0,2,0,0,0,0,0,0,2,0,5,0,43,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,0,3,0,0,0,0,11,3,12,0,0,0,0,2,0,0,0,4,1,0,0,0,1,2,2,0,0,3,13,0,24,0,0,0,0,0,1,0,0,2,2,2,0,0,0,7,0,0,0,0,0,0,31,0,0,0,0
03/26/2020,2,0,2,0,0,0,0,0,0,2,0,5,0,57,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,2,0,2,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,5,0,3,0,0,0,0,11,7,12,0,0,0,0,2,0,1,0,5,1,0,0,1,1,2,2,0,0,5,14,0,33,0,0,0,1,0,1,0,1,2,2,2,0,0,0,7,0,0,0,0,0,0,38,0,0,0,0
03/27/2020,3,0,2,2,0,0,0,0,0,5,0,5,0,76,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,2,0,3,0,0,0,0,2,1,0,1,0,3,0,0,2,2,0,5,0,3,0,0,0,0,11,10,15,0,0,0,0,2,0,1,0,7,3,0,0,1,1,2,2,0,0,6,15,0,37,0,0,0,1,0,2,0,1,2,2,2,0,0,0,8,0,0,0,0,0,0,41,0,0,0,0
03/28/2020,4,1,2,2,0,0,0,0,0,5,0,5,0,99,0,0,1,0,1,1,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,1,0,0,7,0,0,2,0,3,0,0,0,0,2,1,0,1,0,3,0,1,2,3,0,6,1,2,0,0,0,0,11,10,18,0,0,0,0,3,0,2,0,7,5,1,0,1,1,2,2,0,0,6,20,0,60,0,1,0,2,0,2,0,1,2,2,2,0,0,0,10,0,2,0,1,0,0,56,0,0,0,0
03/29/2020,4,1,2,2,0,0,0,0,0,5,0,5,0,108,0,0,1,0,1,1,1,0,1,0,0,2,0,2,1,0,0,0,1,0,0,0,0,2,0,1,0,0,7,0,0,2,0,3,0,0,0,0,2,1,0,1,0,3,4,1,3,4,0,6,1,3,0,0,0,0,11,10,19,0,0,0,0,5,0,2,0,7,6,1,0,1,1,2,2,0,0,6,20,0,75,0,1,0,7,1,2,0,1,2,2,3,0,0,0,10,0,2,0,1,0,0,57,0,0,0,0
03/30/2020,5,1,2,5,0,0,0,0,0,5,0,5,0,125,0,0,1,0,1,1,1,0,1,0,0,2,0,2,1,0,0,0,1,0,0,0,0,2,0,1,0,0,7,1,0,2,0,3,0,0,0,0,2,1,0,1,0,5,4,1,3,5,0,7,1,3,0,0,0,0,11,11,20,0,0,0,0,5,0,2,0,7,6,1,0,1,1,2,2,0,0,7,20,0,83,0,1,0,11,1,2,1,1,2,2,3,0,0,0,11,0,2,0,1,0,0,55,0,0,0,0
03/31/2020,5,1,2,6,0,0,0,1,1,6,0,5,0,190,0,0,2,0,1,1,1,0,1,0,1,2,0,2,2,0,0,0,1,0,0,0,0,2,0,2,0,0,9,1,0,2,0,3,0,1,0,1,5,2,0,3,0,6,4,1,3,6,0,8,1,6,0,0,0,0,11,14,21,0,0,0,0,6,0,2,0,8,7,4,0,2,1,2,4,0,0,8,34,2,106,0,1,1,21,1,2,1,1,3,8,3,0,0,0,13,0,2,0,2,0,0,9,0,1,0,1
04/01/2020,5,1,3,6,0,0,0,1,1,7,0,7,0,221,0,0,2,0,2,1,1,0,1,0,1,2,0,2,2,0,0,0,1,0,0,0,0,2,0,2,0,0,11,1,0,3,0,4,0,1,0,1,5,3,0,3,0,6,4,1,4,6,0,10,1,7,0,0,0,0,11,15,26,0,0,0,0,6,0,2,0,10,7,4,0,2,1,3,6,0,0,9,42,2,118,0,1,1,21,1,2,1,1,5,8,4,0,0,0,17,0,2,0,2,0,0,9,0,1,0,1
04/02/2020,5,2,3,6,0,1,0,1,1,7,0,7,0,249,0,0,2,0,2,1,1,0,1,0,1,2,0,2,2,0,0,1,1,0,1,0,0,2,0,2,0,0,12,1,0,4,0,4,0,1,0,1,5,4,0,3,0,7,5,1,5,7,0,11,1,7,0,0,0,0,11,15,31,0,0,1,0,8,1,2,0,11,8,5,0,2,1,3,6,0,0,15,44,4,124,0,2,1,21,1,2,1,1,6,8,4,0,1,0,18,0,2,0,2,0,0,0,0,1,0,2
04/03/2020,5,2,3,6,0,1,0,1,1,7,0,7,0,249,0,0,2,0,2,1,1,0,1,0,1,2,0,2,2,0,0,1,1,0,1,0,0,2,0,2,0,0,12,1,0,4,0,4,0,1,0,1,5,4,0,3,0,7,5,1,5,7,0,11,1,7,0,0,0,0,11,15,31,0,0,1,0,8,1,2,0,11,8,5,0,2,1,3,6,0,0,15,44,4,124,0,2,1,21,1,2,1,1,6,8,4,0,1,0,18,0,2,0,2,0,0,15,0,1,0,2
04/04/2020,6,2,3,7,1,1,0,1,1,10,0,9,0,294,0,0,2,0,4,1,1,0,1,0,1,2,0,3,3,0,0,1,1,0,1,0,0,2,0,2,0,0,12,3,0,4,1,4,2,1,0,1,5,4,0,4,0,8,5,1,5,7,0,11,1,8,0,0,0,0,11,15,32,0,0,1,0,8,2,3,0,11,8,7,0,2,1,3,6,1,0,18,47,4,125,0,2,1,26,2,2,1,1,6,8,4,0,1,0,19,0,2,0,2,0,0,77,0,1,0,2
04/05/2020,27,8,2,12,1,1,0,2,2,10,0,15,0,304,1,0,2,0,4,1,1,0,1,0,1,2,0,3,3,3,0,1,1,0,1,0,0,2,0,3,1,1,11,5,3,3,5,6,3,1,0,1,13,2,0,4,0,8,20,1,5,27,1,11,1,8,0,0,1,0,13,15,54,0,0,1,0,10,2,3,0,12,21,7,0,4,3,3,4,3,0,23,58,5,153,0,5,2,33,2,4,1,2,7,8,4,0,2,1,20,0,2,0,2,0,0,0,1,1,0,1
04/06/2020,27,8,2,12,1,1,0,2,2,10,0,15,0,313,1,0,2,0,4,1,1,0,1,0,1,2,0,3,3,3,0,1,1,0,1,0,0,2,0,3,1,1,11,5,3,3,5,6,3,1,0,1,13,2,0,4,0,8,20,1,5,27,1,11,1,8,0,0,1,0,13,15,54,0,0,1,0,10,2,3,0,12,21,7,0,4,3,3,4,3,0,23,58,5,153,0,5,2,33,2,4,1,2,7,8,4,0,2,1,20,0,2,0,2,0,0,0,1,1,0,1
04/07/2020,34,8,2,13,1,2,0,3,2,10,1,20,0,402,1,0,3,0,4,1,2,0,1,0,4,2,0,3,3,4,0,1,1,0,1,0,0,2,0,3,1,1,12,5,3,3,6,9,3,1,0,2,14,3,2,4,0,8,20,2,8,37,1,11,1,9,0,0,2,0,13,16,75,0,0,1,0,13,2,4,0,14,21,9,0,4,3,3,4,4,0,33,63,6,170,0,9,2,38,2,4,6,2,7,8,5,0,2,1,32,0,3,0,2,0,0,0,2,1,1,2
04/08/2020,34,8,2,14,1,3,0,5,2,11,1,20,3,402,1,0,3,0,6,4,3,0,1,0,6,3,0,3,3,4,1,1,1,0,1,0,0,2,0,3,1,1,14,5,3,3,6,11,3,1,0,4,14,3,3,4,0,9,20,2,8,37,1,11,1,10,0,0,2,0,14,18,75,0,0,1,0,13,2,4,0,26,21,11,0,4,3,3,4,5,0,45,63,6,170,0,9,3,57,2,5,8,3,7,26,7,0,3,1,32,1,3,0,2,0,0,0,2,1,2,2
04/09/2020,46,13,2,21,1,3,0,5,2,11,1,23,3,436,1,0,3,0,6,4,3,0,1,0,6,3,0,3,7,9,1,1,1,0,1,0,0,2,0,3,1,1,14,5,4,3,7,11,3,1,0,4,14,4,3,4,0,13,22,2,8,41,1,11,1,10,0,0,2,0,14,18,80,1,0,1,0,13,2,4,0,26,21,13,0,3,4,3,4,6,0,45,72,6,174,0,11,3,78,2,5,8,3,7,26,7,0,3,1,35,1,3,0,2,0,0,0,2,1,2,3
04/10/2020,48,13,2,21,3,3,0,5,2,17,1,23,3,495,1,0,6,0,11,4,6,0,1,0,6,3,0,3,7,10,1,1,3,0,3,0,0,3,0,3,1,1,17,10,4,3,8,13,3,2,0,8,15,5,5,4,0,13,22,8,11,42,1,14,1,10,0,0,2,0,14,23,80,1,0,1,0,18,2,7,0,32,21,14,1,3,4,3,4,6,0,54,79,6,174,0,11,3,84,2,5,10,4,8,36,8,0,3,1,35,1,3,0,2,0,0,0,2,1,2,3
04/11/2020,48,13,2,27,3,3,0,9,2,21,1,29,5,495,1,1,9,0,12,4,8,0,1,0,8,3,0,3,8,11,1,2,6,0,3,0,0,4,0,3,1,1,18,11,6,3,8,16,3,2,0,8,17,6,6,4,0,17,26,11,14,47,1,17,1,10,0,1,5,0,14,26,91,1,0,1,0,21,2,9,0,33,22,18,2,5,4,3,4,10,0,62,81,6,179,1,13,4,88,2,5,11,5,8,28,10,0,3,4,49,4,3,0,2,1,0,0,2,1,2,5
04/12/2020,54,13,3,28,2,3,0,10,2,24,1,23,12,503,1,1,8,0,12,1,7,0,1,2,9,3,4,3,7,43,2,3,5,0,2,0,0,4,0,3,1,1,19,10,5,3,8,16,3,1,0,6,16,6,7,4,0,14,23,11,15,45,3,18,1,10,0,1,5,0,15,27,95,1,0,1,0,21,2,9,1,31,26,18,1,5,2,3,4,9,0,67,86,6,194,2,12,4,86,2,5,11,5,8,43,13,0,3,4,46,5,3,0,2,1,0,24,2,1,1,5
04/13/2020,58,14,3,34,2,3,0,13,2,24,1,23,12,531,1,1,9,0,12,1,7,0,1,2,9,4,4,3,7,43,2,3,5,0,2,0,0,5,0,3,1,1,20,10,5,3,8,18,4,1,0,7,16,6,7,4,0,16,23,22,16,45,3,18,1,11,0,1,5,0,15,28,99,1,0,1,0,23,2,9,1,31,26,18,1,5,2,3,4,9,0,69,87,6,197,2,14,4,88,2,5,11,5,8,45,13,0,3,5,47,5,3,0,2,1,0,23,2,1,1,5
04/14/2020,61,13,3,34,2,3,0,16,2,26,1,24,23,573,1,1,11,1,13,1,9,0,1,2,9,4,4,3,9,44,2,3,5,0,2,0,1,5,0,4,2,1,21,12,5,3,11,19,4,1,0,8,17,9,8,5,0,16,24,45,15,50,3,18,1,11,0,1,7,0,16,29,106,1,0,1,0,24,2,9,1,31,27,19,1,5,2,4,4,10,0,71,90,7,206,2,14,3,92,2,10,12,6,8,51,13,0,3,5,52,5,3,0,2,1,1,15,3,1,1,6
04/15/2020,65,13,3,32,2,3,0,19,2,27,1,26,26,582,1,1,12,1,13,1,9,0,1,2,10,4,4,3,10,45,3,3,6,0,2,0,3,5,0,4,2,1,21,12,5,3,11,21,4,1,0,8,17,8,10,5,0,17,27,50,19,51,5,18,1,11,0,1,7,0,16,29,107,1,0,2,0,25,2,9,1,31,27,21,1,5,3,4,4,10,0,73,100,7,212,2,16,3,102,2,9,12,6,8,52,13,0,3,6,64,7,4,0,2,1,1,77,3,1,1,7
04/16/2020,67,13,3,32,2,3,0,24,6,27,1,28,37,600,1,1,12,1,13,2,9,0,1,2,11,4,4,3,11,46,4,3,7,0,2,0,3,6,0,4,2,1,21,12,6,3,11,22,4,1,0,12,19,8,10,6,0,20,27,52,22,53,5,18,4,11,0,1,11,0,16,30,112,3,0,3,0,28,2,9,1,33,27,21,1,6,3,5,7,10,0,73,106,7,213,2,16,3,111,2,8,12,6,9,55,14,0,5,6,71,7,4,0,2,1,1,11,3,1,1,7
04/17/2020,73,14,3,32,2,3,0,28,6,29,2,30,43,600,1,2,13,1,13,2,9,0,1,2,11,4,4,3,12,46,4,3,7,0,2,0,3,8,0,5,2,1,21,13,6,3,11,23,4,1,0,11,20,8,10,6,0,18,29,52,22,55,5,18,4,12,0,1,10,0,16,31,121,4,0,4,0,27,2,9,1,34,27,22,2,6,4,5,5,11,0,81,105,7,214,2,16,3,117,2,8,12,6,9,60,14,0,5,6,82,8,5,0,2,2,1,25,3,1,1,7
04/18/2020,74,14,3,33,2,3,0,41,6,29,2,30,43,689,1,3,13,1,13,2,9,0,1,2,11,5,4,3,13,47,3,3,7,0,2,0,1,12,0,5,2,1,21,13,6,3,13,23,4,1,0,12,21,8,11,6,0,19,29,62,21,55,4,18,4,21,0,1,10,0,16,33,128,4,0,4,0,29,2,9,1,35,27,23,2,8,4,7,7,11,0,81,109,7,218,2,16,3,117,2,8,12,6,9,70,14,0,5,6,87,8,6,0,2,2,1,35,3,1,1,7
04/19/2020,81,14,3,35,2,3,0,51,6,29,2,36,55,814,1,3,13,1,13,2,10,0,1,2,11,5,4,3,13,53,4,3,7,1,3,0,1,14,0,5,2,1,21,13,7,3,17,22,4,1,0,15,21,9,9,6,0,19,29,73,21,56,4,18,4,21,1,1,10,0,16,32,149,5,0,4,0,29,3,9,1,35,27,23,2,8,4,7,8,11,0,81,125,7,221,2,16,4,118,3,8,12,6,9,75,13,0,5,6,95,8,6,0,2,2,1,38,3,1,1,7
04/20/2020,81,14,3,35,2,3,0,63,6,29,2,36,57,867,1,3,13,1,13,2,10,0,1,2,11,5,4,3,13,54,4,3,7,1,3,0,1,16,0,5,2,1,21,13,7,3,17,22,4,1,0,15,21,9,9,6,0,19,29,73,21,58,4,18,4,21,1,1,10,0,16,32,156,5,0,4,0,29,3,9,1,35,27,23,2,8,4,7,8,11,0,81,130,7,221,2,16,4,118,3,8,14,6,9,76,13,0,5,6,101,8,6,0,2,2,1,35,3,1,1,7
04/21/2020,86,14,3,39,2,3,0,68,6,30,3,43,57,925,1,3,14,1,14,3,10,0,1,2,11,4,4,3,14,53,4,3,7,1,3,0,1,16,1,5,2,1,21,13,7,3,18,24,5,1,0,16,22,9,9,6,0,18,29,74,22,60,4,19,4,13,1,1,10,0,17,32,169,5,0,4,0,30,3,10,1,36,27,24,2,8,4,7,7,12,0,84,125,8,222,2,17,3,159,2,8,16,6,9,75,13,0,5,6,132,8,6,0,2,2,1,0,3,1,1,9
04/22/2020,93,14,3,39,2,3,0,84,6,32,3,43,57,954,1,4,14,1,14,3,11,0,1,2,11,4,4,3,16,60,4,3,7,1,4,0,1,23,1,5,2,1,23,13,8,3,25,24,5,1,0,16,22,9,9,7,0,19,30,91,22,64,4,19,4,14,1,1,10,0,17,32,179,5,0,4,0,30,3,11,1,38,27,24,2,8,5,7,7,12,0,86,134,8,223,2,19,3,159,3,8,20,6,9,75,14,0,5,6,132,10,6,0,2,2,1,36,3,1,1,9
04/23/2020,94,18,3,40,2,3,0,84,6,32,3,47,58,1008,1,4,14,1,14,3,11,0,1,2,11,4,4,4,16,64,4,3,7,1,4,0,1,25,2,5,2,1,23,13,8,3,26,24,5,1,0,16,22,9,9,6,0,19,30,92,24,66,4,19,4,14,1,1,10,0,17,32,214,5,0,4,0,30,3,11,1,38,28,24,2,8,5,7,8,12,1,86,146,9,223,2,18,3,170,3,8,23,6,9,92,14,0,5,6,184,10,6,0,2,2,1,0,3,1,1,9
04/24/2020,98,18,3,40,2,3,0,89,6,32,3,47,58,1121,1,4,14,1,14,3,11,0,1,3,11,5,4,4,16,80,5,3,7,1,4,0,1,37,2,5,2,1,26,13,9,3,34,24,5,1,0,16,22,9,10,6,0,19,31,98,26,70,4,19,6,15,1,1,10,0,18,32,223,5,0,4,0,31,4,11,1,39,28,26,2,8,6,7,8,13,1,86,146,11,226,2,18,3,171,3,8,23,6,10,92,17,0,5,8,184,10,7,0,2,2,1,19,3,1,1,9
04/25/2020,103,18,3,43,2,3,0,109,6,34,3,47,58,1121,1,4,14,1,14,3,11,0,1,3,11,6,5,5,19,83,5,4,7,1,4,0,2,42,2,5,2,1,27,14,10,3,38,24,6,1,0,16,23,10,10,6,0,19,33,103,29,73,4,19,6,15,1,1,11,0,18,32,226,5,0,4,0,34,6,11,1,41,28,26,2,8,7,7,8,13,1,86,147,13,235,2,18,4,175,3,8,27,6,10,96,17,0,5,8,184,10,7,0,2,2,1,35,3,1,1,13
